Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-05 09 35 00.048,9.58,16.1875,-0.29,16.09,17.0,15.875,16.4375,ON,0,6.0,,day: 2 hour: 9.58 TargTemp: 16.75,
2022-10-05 09 35 20.049,9.58,16.1875,-0.26,16.1,17.0,15.8125,16.4375,ON,0,6.0,,day: 2 hour: 9.58 TargTemp: 16.75,
2022-10-05 09 35 40.046,9.58,16.1875,-0.23,16.11,17.0,15.8125,16.4375,ON,0,6.0,,day: 2 hour: 9.58 TargTemp: 16.75,
2022-10-05 09 36 00.046,9.6,16.125,-0.4,15.99,17.0,15.8125,16.5,ON,0,6.0,,day: 2 hour: 9.6 TargTemp: 16.75,
2022-10-05 09 36 20.046,9.6,16.1875,-0.17,16.13,17.0,15.875,16.5,ON,0,6.0,,day: 2 hour: 9.6 TargTemp: 16.75,
2022-10-05 09 36 40.047,9.6,16.1875,-0.15,16.14,17.0,15.9375,16.5,ON,0,6.0,,day: 2 hour: 9.6 TargTemp: 16.75,
2022-10-05 09 37 00.046,9.62,16.25,0.05,16.27,17.0,16.0625,16.5,ON,0,6.0,,day: 2 hour: 9.62 TargTemp: 16.75,
2022-10-05 09 37 20.047,9.62,16.3125,0.23,16.39,17.0,16.125,16.5,ON,0,6.0,,day: 2 hour: 9.62 TargTemp: 16.75,
2022-10-05 09 37 40.048,9.62,16.375,0.4,16.51,17.0,16.25,16.5,ON,0,6.0,aMustLog,,day: 2 hour: 9.62 TargTemp: 16.75,
2022-10-05 09 38 00.046,9.63,16.4375,0.54,16.62,17.0,16.3125,16.5,ON,0,6.0,,day: 2 hour: 9.63 TargTemp: 16.75,
2022-10-05 09 38 20.037,9.63,16.5,0.68,16.73,17.0,16.3125,16.5,ON,0,6.0,,day: 2 hour: 9.63 TargTemp: 16.75,
2022-10-05 09 38 40.033,9.63,16.5,0.61,16.7,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.63 TargTemp: 16.75,
2022-10-05 09 39 00.036,9.65,16.5625,0.74,16.81,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.65 TargTemp: 16.75,
2022-10-05 09 39 20.036,9.65,16.5625,0.66,16.78,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.65 TargTemp: 16.75,
2022-10-05 09 39 40.033,9.65,16.5625,0.6,16.76,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.65 TargTemp: 16.75,
2022-10-05 09 40 00.037,9.67,16.625,0.72,16.87,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.67 TargTemp: 16.75,
2022-10-05 09 40 20.036,9.67,16.625,0.65,16.84,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.67 TargTemp: 16.75,
2022-10-05 09 40 40.039,9.67,16.625,0.59,16.82,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.67 TargTemp: 16.75,
2022-10-05 09 41 00.041,9.68,16.625,0.53,16.8,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.68 TargTemp: 16.75,
2022-10-05 09 41 20.036,9.68,16.625,0.47,16.78,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.68 TargTemp: 16.75,
2022-10-05 09 41 40.039,9.68,16.625,0.43,16.77,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.68 TargTemp: 16.75,
2022-10-05 09 42 00.041,9.7,16.625,0.38,16.75,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.7 TargTemp: 16.75,
2022-10-05 09 42 20.039,9.7,16.625,0.35,16.74,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.7 TargTemp: 16.75,
2022-10-05 09 42 40.041,9.7,16.5625,0.12,16.6,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.7 TargTemp: 16.75,
2022-10-05 09 43 00.043,9.72,16.5625,0.11,16.6,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.72 TargTemp: 16.75,
2022-10-05 09 43 20.036,9.72,16.5625,0.1,16.6,17.0,16.3125,16.5,ON,0,6.0,,day: 2 hour: 9.72 TargTemp: 16.75,
2022-10-05 09 43 40.039,9.72,16.625,0.28,16.72,17.0,16.3125,16.5,ON,0,6.0,,day: 2 hour: 9.72 TargTemp: 16.75,
2022-10-05 09 44 00.033,9.73,16.5625,0.06,16.58,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.73 TargTemp: 16.75,
2022-10-05 09 44 20.036,9.73,16.625,0.24,16.71,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.73 TargTemp: 16.75,
2022-10-05 09 44 40.038,9.73,16.625,0.22,16.7,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.73 TargTemp: 16.75,
2022-10-05 09 45 00.041,9.75,16.625,0.2,16.69,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.75 TargTemp: 16.75,
2022-10-05 09 45 20.043,9.75,16.625,0.18,16.68,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.75 TargTemp: 16.75,
2022-10-05 09 45 40.044,9.75,16.625,0.16,16.68,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.75 TargTemp: 16.75,
2022-10-05 09 46 00.046,9.77,16.625,0.14,16.67,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.77 TargTemp: 16.75,
2022-10-05 09 46 20.046,9.77,16.625,0.13,16.67,17.0,16.3125,16.5,ON,0,6.0,,day: 2 hour: 9.77 TargTemp: 16.75,
2022-10-05 09 46 40.047,9.77,16.625,0.12,16.66,17.0,16.375,16.5,ON,0,6.0,,day: 2 hour: 9.77 TargTemp: 16.75,
2022-10-05 09 47 00.046,9.78,16.625,0.1,16.66,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.78 TargTemp: 16.75,
2022-10-05 09 47 20.047,9.78,16.625,0.09,16.66,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.78 TargTemp: 16.75,
2022-10-05 09 47 40.049,9.78,16.625,0.09,16.65,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.78 TargTemp: 16.75,
2022-10-05 09 48 00.049,9.8,16.625,0.08,16.65,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.8 TargTemp: 16.75,
2022-10-05 09 48 20.046,9.8,16.625,0.07,16.65,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.8 TargTemp: 16.75,
2022-10-05 09 48 40.047,9.8,16.625,0.06,16.65,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.8 TargTemp: 16.75,
2022-10-05 09 49 00.046,9.82,16.625,0.06,16.64,17.0,16.3125,16.5625,ON,0,6.0,,day: 2 hour: 9.82 TargTemp: 16.75,
2022-10-05 09 49 20.046,9.82,16.625,0.05,16.64,17.0,16.375,16.5625,ON,0,6.0,,day: 2 hour: 9.82 TargTemp: 16.75,
2022-10-05 09 49 40.047,9.82,16.6875,0.23,16.77,17.0,16.4375,16.5625,ON,0,6.0,,day: 2 hour: 9.82 TargTemp: 16.75,
2022-10-05 09 50 00.048,9.83,16.6875,0.21,16.76,17.0,16.5,16.5625,ON,0,6.0,,day: 2 hour: 9.83 TargTemp: 16.75,
2022-10-05 09 50 20.049,9.83,16.8125,0.56,17.0,17.0,16.625,16.625,OFF,0,6.0,heaters Off,,day: 2 hour: 9.83 TargTemp: 16.75 heaters Turned OFF,
2022-10-05 09 50 40.046,9.83,16.8125,0.51,16.98,16.5,16.6875,16.625,OFF,0,6.0,,day: 2 hour: 9.83 TargTemp: 16.75,
2022-10-05 09 51 00.046,9.85,16.875,0.64,17.09,16.5,16.75,16.625,OFF,0,6.0,,day: 2 hour: 9.85 TargTemp: 16.75,
2022-10-05 09 51 20.034,9.85,16.875,0.58,17.07,16.5,16.75,16.625,OFF,0,6.0,,day: 2 hour: 9.85 TargTemp: 16.75,
2022-10-05 09 51 40.037,9.85,16.875,0.52,17.05,16.5,16.75,16.625,OFF,0,6.0,,day: 2 hour: 9.85 TargTemp: 16.75,
2022-10-05 09 52 00.036,9.87,16.875,0.47,17.03,16.5,16.6875,16.625,OFF,0,6.0,,day: 2 hour: 9.87 TargTemp: 16.75,
2022-10-05 09 52 20.039,9.87,16.875,0.42,17.02,16.5,16.6875,16.625,OFF,0,6.0,,day: 2 hour: 9.87 TargTemp: 16.75,
2022-10-05 09 52 40.036,9.87,16.875,0.38,17.0,16.5,16.625,16.625,OFF,0,6.0,,day: 2 hour: 9.87 TargTemp: 16.75,
2022-10-05 09 53 00.039,9.88,16.875,0.34,16.99,16.5,16.625,16.625,OFF,0,6.0,,day: 2 hour: 9.88 TargTemp: 16.75,
2022-10-05 09 53 20.041,9.88,16.8125,0.12,16.85,16.5,16.5625,16.625,OFF,0,6.0,,day: 2 hour: 9.88 TargTemp: 16.75,
2022-10-05 09 53 40.036,9.88,16.8125,0.11,16.85,16.5,16.5625,16.625,OFF,0,6.0,,day: 2 hour: 9.88 TargTemp: 16.75,
2022-10-05 09 54 00.039,9.9,16.8125,0.1,16.85,16.5,16.5625,16.625,OFF,0,6.0,,day: 2 hour: 9.9 TargTemp: 16.75,
2022-10-05 09 54 20.036,9.9,16.75,-0.1,16.72,16.5,16.4375,16.625,OFF,0,6.0,,day: 2 hour: 9.9 TargTemp: 16.75,
2022-10-05 09 54 40.036,9.9,16.75,-0.09,16.72,16.5,16.4375,16.625,OFF,0,6.0,,day: 2 hour: 9.9 TargTemp: 16.75,
2022-10-05 09 55 00.039,9.92,16.6875,-0.27,16.6,16.5,16.375,16.6875,OFF,0,6.0,,day: 2 hour: 9.92 TargTemp: 16.75,
2022-10-05 09 55 20.041,9.92,16.6875,-0.24,16.61,16.5,16.375,16.625,OFF,0,6.0,,day: 2 hour: 9.92 TargTemp: 16.75,
2022-10-05 09 55 40.036,9.92,16.625,-0.4,16.49,16.5,16.3125,16.6875,ON,0,5.33,heatersON,day: 2 hour: 9.92 TargTemp: 16.75heaters Turned,
2022-10-05 09 56 00.039,9.93,16.625,-0.36,16.5,17.0,16.25,16.75,ON,0,5.33,,day: 2 hour: 9.93 TargTemp: 16.75,
2022-10-05 09 56 20.027,9.93,16.5625,-0.52,16.39,17.0,16.25,16.75,ON,0,5.33,,day: 2 hour: 9.93 TargTemp: 16.75,
2022-10-05 09 56 40.032,9.93,16.5625,-0.46,16.41,17.0,16.25,16.75,ON,0,5.33,,day: 2 hour: 9.93 TargTemp: 16.75,
2022-10-05 09 57 00.035,9.95,16.5625,-0.42,16.42,17.0,16.25,16.75,ON,0,5.33,,day: 2 hour: 9.95 TargTemp: 16.75,
2022-10-05 09 57 20.038,9.95,16.5625,-0.38,16.44,17.0,16.1875,16.75,ON,0,5.33,,day: 2 hour: 9.95 TargTemp: 16.75,
2022-10-05 09 57 40.036,9.95,16.5,-0.53,16.32,17.0,16.1875,16.8125,ON,0,5.33,,day: 2 hour: 9.95 TargTemp: 16.75,
2022-10-05 09 58 00.039,9.97,16.5,-0.47,16.34,17.0,16.125,16.8125,ON,0,5.33,,day: 2 hour: 9.97 TargTemp: 16.75,
2022-10-05 09 58 20.041,9.97,16.5,-0.43,16.36,17.0,16.125,16.8125,ON,0,5.33,,day: 2 hour: 9.97 TargTemp: 16.75,
2022-10-05 09 58 40.043,9.97,16.4375,-0.57,16.25,17.0,16.125,16.75,ON,0,5.33,,day: 2 hour: 9.97 TargTemp: 16.75,
2022-10-05 09 59 00.045,9.98,16.4375,-0.51,16.27,17.0,16.125,16.6875,ON,0,5.33,,day: 2 hour: 9.98 TargTemp: 16.75,
2022-10-05 09 59 20.046,9.98,16.4375,-0.46,16.28,17.0,16.125,16.6875,ON,0,5.33,,day: 2 hour: 9.98 TargTemp: 16.75,
2022-10-05 09 59 40.047,9.98,16.4375,-0.42,16.3,17.0,16.125,16.625,ON,0,5.33,,day: 2 hour: 9.98 TargTemp: 16.75,
2022-10-05 10 00 00.048,10.0,16.4375,-0.37,16.31,17.25,16.125,16.5625,ON,0,5.33,,day: 2 hour: 10.0 TargTemp: 17.0,
2022-10-05 10 00 20.049,10.0,16.4375,-0.34,16.33,17.5,16.125,16.5,ON,0,5.33,,day: 2 hour: 10.0 TargTemp: 17.25,
2022-10-05 10 00 40.050,10.0,16.4375,-0.3,16.34,17.75,16.125,16.4375,ON,0,5.33,,day: 2 hour: 10.0 TargTemp: 17.5,
2022-10-05 10 01 00.050,10.02,16.4375,-0.27,16.35,17.25,16.125,16.375,ON,0,5.33,,day: 2 hour: 10.02 TargTemp: 17.0,
2022-10-05 10 01 20.046,10.02,16.4375,-0.25,16.36,17.25,16.125,16.3125,ON,0,5.33,,day: 2 hour: 10.02 TargTemp: 17.0,
2022-10-05 10 01 40.046,10.02,16.5,-0.03,16.49,17.25,16.1875,16.25,ON,0,5.33,,day: 2 hour: 10.02 TargTemp: 17.0,
2022-10-05 10 02 00.047,10.03,16.5,-0.03,16.49,17.25,16.25,16.1875,ON,0,5.33,,day: 2 hour: 10.03 TargTemp: 17.0,
2022-10-05 10 02 20.046,10.03,16.5625,0.16,16.62,17.25,16.375,16.1875,ON,0,5.33,,day: 2 hour: 10.03 TargTemp: 17.0,
2022-10-05 10 02 40.047,10.03,16.6875,0.52,16.86,17.25,16.5,16.125,ON,0,5.33,,day: 2 hour: 10.03 TargTemp: 17.0,
2022-10-05 10 03 00.046,10.05,16.6875,0.47,16.84,17.25,16.5625,16.0625,ON,0,5.33,,day: 2 hour: 10.05 TargTemp: 17.0,
2022-10-05 10 03 20.046,10.05,16.75,0.61,16.95,17.25,16.5625,16.0,ON,0,5.33,,day: 2 hour: 10.05 TargTemp: 17.0,
2022-10-05 10 03 40.043,10.05,16.75,0.55,16.93,17.25,16.625,16.0,ON,0,5.33,,day: 2 hour: 10.05 TargTemp: 17.0,
2022-10-05 10 04 00.045,10.07,16.8125,0.68,17.04,17.25,16.625,15.9375,ON,0,5.33,,day: 2 hour: 10.07 TargTemp: 17.0,
2022-10-05 10 04 20.046,10.07,16.8125,0.61,17.02,17.25,16.625,15.9375,ON,0,5.33,,day: 2 hour: 10.07 TargTemp: 17.0,
2022-10-05 10 04 40.048,10.07,16.8125,0.55,17.0,17.25,16.625,15.9375,ON,0,5.33,,day: 2 hour: 10.07 TargTemp: 17.0,
2022-10-05 10 05 00.049,10.08,16.8125,0.5,16.98,17.25,16.625,15.875,ON,0,5.33,,day: 2 hour: 10.08 TargTemp: 17.0,
2022-10-05 10 05 20.049,10.08,16.8125,0.45,16.96,17.25,16.625,15.875,ON,0,5.33,,day: 2 hour: 10.08 TargTemp: 17.0,
2022-10-05 10 05 40.050,10.08,16.875,0.59,17.07,17.25,16.625,15.8125,ON,0,5.33,,day: 2 hour: 10.08 TargTemp: 17.0,
2022-10-05 10 06 00.051,10.1,16.875,0.53,17.05,17.25,16.625,15.8125,ON,0,5.33,,day: 2 hour: 10.1 TargTemp: 17.0,
2022-10-05 10 06 20.051,10.1,16.875,0.48,17.03,17.25,16.625,15.75,ON,0,5.33,,day: 2 hour: 10.1 TargTemp: 17.0,
2022-10-05 10 06 40.046,10.1,16.875,0.43,17.02,17.25,16.625,15.75,ON,0,5.33,,day: 2 hour: 10.1 TargTemp: 17.0,
2022-10-05 10 07 00.046,10.12,16.8125,0.2,16.88,17.25,16.625,15.6875,ON,0,5.33,,day: 2 hour: 10.12 TargTemp: 17.0,
2022-10-05 10 07 20.047,10.12,16.8125,0.18,16.87,17.25,16.625,15.6875,ON,0,5.33,,day: 2 hour: 10.12 TargTemp: 17.0,
2022-10-05 10 07 40.048,10.12,16.8125,0.16,16.87,17.25,16.625,15.6875,ON,0,5.33,aMustLog,,day: 2 hour: 10.12 TargTemp: 17.0,
2022-10-05 10 08 00.046,10.13,16.8125,0.15,16.86,17.25,16.5625,15.625,ON,0,5.33,,day: 2 hour: 10.13 TargTemp: 17.0,
2022-10-05 10 08 20.046,10.13,16.8125,0.13,16.86,17.25,16.5625,15.625,ON,0,5.33,,day: 2 hour: 10.13 TargTemp: 17.0,
2022-10-05 10 08 40.047,10.13,16.8125,0.12,16.85,17.25,16.5625,15.5625,ON,0,5.33,,day: 2 hour: 10.13 TargTemp: 17.0,
2022-10-05 10 09 00.046,10.15,16.8125,0.11,16.85,17.25,16.5625,15.5625,ON,0,5.33,,day: 2 hour: 10.15 TargTemp: 17.0,
2022-10-05 10 09 20.046,10.15,16.8125,0.1,16.84,17.25,16.5625,15.5625,ON,0,5.33,,day: 2 hour: 10.15 TargTemp: 17.0,
2022-10-05 10 09 40.041,10.15,16.8125,0.09,16.84,17.25,16.5625,15.5625,ON,0,5.33,,day: 2 hour: 10.15 TargTemp: 17.0,
2022-10-05 10 10 00.043,10.17,16.8125,0.08,16.84,17.25,16.5625,15.5625,ON,0,5.33,,day: 2 hour: 10.17 TargTemp: 17.0,
2022-10-05 10 10 20.045,10.17,16.8125,0.07,16.84,17.25,16.5625,15.5,ON,0,5.33,,day: 2 hour: 10.17 TargTemp: 17.0,
2022-10-05 10 10 40.046,10.17,16.8125,0.06,16.83,17.25,16.5,15.5,ON,0,5.33,,day: 2 hour: 10.17 TargTemp: 17.0,
2022-10-05 10 11 00.047,10.18,16.8125,0.06,16.83,17.25,16.5,15.5,ON,0,5.33,,day: 2 hour: 10.18 TargTemp: 17.0,
2022-10-05 10 11 20.042,10.18,16.8125,0.05,16.83,17.25,16.5,15.5,ON,0,5.33,,day: 2 hour: 10.18 TargTemp: 17.0,
2022-10-05 10 11 40.044,10.18,16.8125,0.05,16.83,17.25,16.5,15.5,ON,0,5.33,,day: 2 hour: 10.18 TargTemp: 17.0,
2022-10-05 10 12 00.046,10.2,16.8125,0.04,16.83,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.2 TargTemp: 17.0,
2022-10-05 10 12 20.046,10.2,16.8125,0.04,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.2 TargTemp: 17.0,
2022-10-05 10 12 40.047,10.2,16.8125,0.03,16.82,17.25,16.5625,15.4375,ON,0,5.33,,day: 2 hour: 10.2 TargTemp: 17.0,
2022-10-05 10 13 00.048,10.22,16.8125,0.03,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.22 TargTemp: 17.0,
2022-10-05 10 13 20.049,10.22,16.8125,0.03,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.22 TargTemp: 17.0,
2022-10-05 10 13 40.050,10.22,16.8125,0.02,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.22 TargTemp: 17.0,
2022-10-05 10 14 00.051,10.23,16.8125,0.02,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.23 TargTemp: 17.0,
2022-10-05 10 14 20.037,10.23,16.8125,0.02,16.82,17.25,16.5,15.4375,ON,0,5.33,,day: 2 hour: 10.23 TargTemp: 17.0,
2022-10-05 10 14 40.026,10.23,16.8125,0.02,16.82,17.25,16.5625,15.4375,ON,0,5.33,,day: 2 hour: 10.23 TargTemp: 17.0,
2022-10-05 10 15 00.030,10.25,16.875,0.2,16.94,17.25,16.625,15.4375,ON,0,5.33,,day: 2 hour: 10.25 TargTemp: 17.0,
2022-10-05 10 15 20.034,10.25,16.9375,0.37,17.06,17.25,16.75,15.375,ON,0,5.33,,day: 2 hour: 10.25 TargTemp: 17.0,
2022-10-05 10 15 40.036,10.25,17.0,0.52,17.17,17.25,16.8125,15.375,ON,0,5.33,,day: 2 hour: 10.25 TargTemp: 17.0,
2022-10-05 10 16 00.037,10.27,17.0,0.47,17.16,17.25,16.875,15.375,ON,0,5.33,,day: 2 hour: 10.27 TargTemp: 17.0,
2022-10-05 10 16 20.040,10.27,17.0625,0.61,17.27,17.25,16.875,15.375,OFF,0,5.33,heaters Off,,day: 2 hour: 10.27 TargTemp: 17.0 heaters Turned OFF,
2022-10-05 10 16 40.042,10.27,17.0625,0.55,17.25,16.75,16.9375,15.375,OFF,0,5.33,,day: 2 hour: 10.27 TargTemp: 17.0,
2022-10-05 10 17 00.044,10.28,17.0625,0.49,17.23,16.75,16.875,15.375,OFF,0,5.33,,day: 2 hour: 10.28 TargTemp: 17.0,
2022-10-05 10 17 20.045,10.28,17.0625,0.44,17.21,16.75,16.875,15.375,OFF,0,5.33,,day: 2 hour: 10.28 TargTemp: 17.0,
2022-10-05 10 17 40.046,10.28,17.0625,0.4,17.2,16.75,16.875,15.375,OFF,0,5.33,,day: 2 hour: 10.28 TargTemp: 17.0,
2022-10-05 10 18 00.046,10.3,17.0625,0.36,17.18,16.75,16.8125,15.375,OFF,0,5.33,,day: 2 hour: 10.3 TargTemp: 17.0,
2022-10-05 10 18 20.047,10.3,17.0625,0.32,17.17,16.75,16.8125,15.375,OFF,0,5.33,,day: 2 hour: 10.3 TargTemp: 17.0,
2022-10-05 10 18 40.049,10.3,17.0,0.1,17.03,16.75,16.75,15.375,OFF,0,5.33,,day: 2 hour: 10.3 TargTemp: 17.0,
2022-10-05 10 19 00.050,10.32,17.0,0.09,17.03,16.75,16.6875,15.375,OFF,0,5.33,,day: 2 hour: 10.32 TargTemp: 17.0,
2022-10-05 10 19 20.046,10.32,17.0,0.08,17.03,16.75,16.6875,15.375,OFF,0,5.33,,day: 2 hour: 10.32 TargTemp: 17.0,
2022-10-05 10 19 40.047,10.32,16.9375,-0.11,16.9,16.75,16.625,15.375,OFF,0,5.33,,day: 2 hour: 10.32 TargTemp: 17.0,
2022-10-05 10 20 00.048,10.33,16.875,-0.29,16.78,16.75,16.625,15.375,OFF,0,5.33,,day: 2 hour: 10.33 TargTemp: 17.0,
2022-10-05 10 20 20.046,10.33,16.875,-0.26,16.79,16.75,16.5625,15.375,OFF,0,5.33,,day: 2 hour: 10.33 TargTemp: 17.0,
2022-10-05 10 20 40.046,10.33,16.875,-0.23,16.8,16.75,16.5,15.375,OFF,0,5.33,,day: 2 hour: 10.33 TargTemp: 17.0,
2022-10-05 10 21 00.041,10.35,16.8125,-0.4,16.68,16.75,16.5,15.375,ON,0,4.67,heatersON,day: 2 hour: 10.35 TargTemp: 17.0heaters Turned,
2022-10-05 10 21 20.043,10.35,16.8125,-0.36,16.69,17.25,16.4375,15.375,ON,0,4.67,,day: 2 hour: 10.35 TargTemp: 17.0,
2022-10-05 10 21 40.045,10.35,16.75,-0.51,16.58,17.25,16.4375,15.375,ON,0,4.67,,day: 2 hour: 10.35 TargTemp: 17.0,
2022-10-05 10 22 00.046,10.37,16.75,-0.46,16.6,17.25,16.375,15.375,ON,0,4.67,,day: 2 hour: 10.37 TargTemp: 17.0,
2022-10-05 10 22 20.046,10.37,16.75,-0.41,16.61,17.25,16.375,15.375,ON,0,4.67,,day: 2 hour: 10.37 TargTemp: 17.0,
2022-10-05 10 22 40.046,10.37,16.6875,-0.56,16.5,17.25,16.375,15.375,ON,0,4.67,,day: 2 hour: 10.37 TargTemp: 17.0,
2022-10-05 10 23 00.046,10.38,16.6875,-0.5,16.52,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.38 TargTemp: 17.0,
2022-10-05 10 23 20.046,10.38,16.6875,-0.45,16.54,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.38 TargTemp: 17.0,
2022-10-05 10 23 40.046,10.38,16.6875,-0.41,16.55,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.38 TargTemp: 17.0,
2022-10-05 10 24 00.047,10.4,16.625,-0.55,16.44,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.4 TargTemp: 17.0,
2022-10-05 10 24 20.048,10.4,16.625,-0.5,16.46,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.4 TargTemp: 17.0,
2022-10-05 10 24 40.049,10.4,16.625,-0.45,16.48,17.25,16.3125,15.375,ON,0,4.67,,day: 2 hour: 10.4 TargTemp: 17.0,
2022-10-05 10 25 00.050,10.42,16.625,-0.4,16.49,17.25,16.3125,15.3125,ON,0,4.67,,day: 2 hour: 10.42 TargTemp: 17.0,
2022-10-05 10 25 20.051,10.42,16.625,-0.36,16.5,17.25,16.3125,15.3125,ON,0,4.67,,day: 2 hour: 10.42 TargTemp: 17.0,
2022-10-05 10 25 40.046,10.42,16.625,-0.33,16.52,17.25,16.3125,15.3125,ON,0,4.67,,day: 2 hour: 10.42 TargTemp: 17.0,
2022-10-05 10 26 00.046,10.43,16.625,-0.29,16.53,17.25,16.3125,15.3125,ON,0,4.67,,day: 2 hour: 10.43 TargTemp: 17.0,
2022-10-05 10 26 20.046,10.43,16.625,-0.27,16.54,17.25,16.3125,15.3125,ON,0,4.67,,day: 2 hour: 10.43 TargTemp: 17.0,
2022-10-05 10 26 40.046,10.43,16.6875,-0.05,16.67,17.25,16.375,15.3125,ON,0,4.67,,day: 2 hour: 10.43 TargTemp: 17.0,
2022-10-05 10 27 00.046,10.45,16.6875,-0.05,16.67,17.25,16.4375,15.3125,ON,0,4.67,,day: 2 hour: 10.45 TargTemp: 17.0,
2022-10-05 10 27 20.047,10.45,16.75,0.15,16.8,17.25,16.5,15.3125,ON,0,4.67,,day: 2 hour: 10.45 TargTemp: 17.0,
2022-10-05 10 27 40.046,10.45,16.8125,0.32,16.92,17.25,16.625,15.3125,ON,0,4.67,,day: 2 hour: 10.45 TargTemp: 17.0,
2022-10-05 10 28 00.046,10.47,16.875,0.47,17.03,17.25,16.6875,15.3125,ON,0,4.67,,day: 2 hour: 10.47 TargTemp: 17.0,
2022-10-05 10 28 20.046,10.47,16.875,0.43,17.02,17.25,16.6875,15.3125,ON,0,4.67,,day: 2 hour: 10.47 TargTemp: 17.0,
2022-10-05 10 28 40.036,10.47,16.9375,0.57,17.13,17.25,16.6875,15.3125,ON,0,4.67,,day: 2 hour: 10.47 TargTemp: 17.0,
2022-10-05 10 29 00.039,10.48,16.9375,0.51,17.11,17.25,16.75,15.3125,ON,0,4.67,,day: 2 hour: 10.48 TargTemp: 17.0,
2022-10-05 10 29 20.052,10.48,16.9375,0.46,17.09,17.25,16.75,15.3125,ON,0,4.67,,day: 2 hour: 10.48 TargTemp: 17.0,
