Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-05 08 12 00.051,8.2,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.2 TargTemp: 15.0,
2022-10-05 08 12 20.051,8.2,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,aMustLog,,day: 2 hour: 8.2 TargTemp: 15.0,
2022-10-05 08 12 40.046,8.2,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.2 TargTemp: 15.0,
2022-10-05 08 13 00.046,8.22,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.22 TargTemp: 15.0,
2022-10-05 08 13 20.047,8.22,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.22 TargTemp: 15.0,
2022-10-05 08 13 40.048,8.22,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.22 TargTemp: 15.0,
2022-10-05 08 14 00.049,8.23,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.23 TargTemp: 15.0,
2022-10-05 08 14 20.050,8.23,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.23 TargTemp: 15.0,
2022-10-05 08 14 40.051,8.23,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.23 TargTemp: 15.0,
2022-10-05 08 15 00.051,8.25,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.25 TargTemp: 15.0,
2022-10-05 08 15 20.052,8.25,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.25 TargTemp: 15.0,
2022-10-05 08 15 40.046,8.25,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.25 TargTemp: 15.0,
2022-10-05 08 16 00.046,8.27,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.27 TargTemp: 15.0,
2022-10-05 08 16 20.046,8.27,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.27 TargTemp: 15.0,
2022-10-05 08 16 40.046,8.27,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.27 TargTemp: 15.0,
2022-10-05 08 17 00.047,8.28,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.28 TargTemp: 15.0,
2022-10-05 08 17 20.048,8.28,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.28 TargTemp: 15.0,
2022-10-05 08 17 40.046,8.28,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.28 TargTemp: 15.0,
2022-10-05 08 18 00.047,8.3,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.3 TargTemp: 15.0,
2022-10-05 08 18 20.046,8.3,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.3 TargTemp: 15.0,
2022-10-05 08 18 40.046,8.3,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.3 TargTemp: 15.0,
2022-10-05 08 19 00.036,8.32,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.32 TargTemp: 15.0,
2022-10-05 08 19 20.036,8.32,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.32 TargTemp: 15.0,
2022-10-05 08 19 40.039,8.32,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.32 TargTemp: 15.0,
2022-10-05 08 20 00.041,8.33,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.33 TargTemp: 15.0,
2022-10-05 08 20 20.036,8.33,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.33 TargTemp: 15.0,
2022-10-05 08 20 40.036,8.33,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.33 TargTemp: 15.0,
2022-10-05 08 21 00.039,8.35,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.35 TargTemp: 15.0,
2022-10-05 08 21 20.041,8.35,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.35 TargTemp: 15.0,
2022-10-05 08 21 40.043,8.35,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.35 TargTemp: 15.0,
2022-10-05 08 22 00.036,8.37,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.37 TargTemp: 15.0,
2022-10-05 08 22 20.039,8.37,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.37 TargTemp: 15.0,
2022-10-05 08 22 40.036,8.37,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.37 TargTemp: 15.0,
2022-10-05 08 23 00.039,8.38,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.38 TargTemp: 15.0,
2022-10-05 08 23 20.041,8.38,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.38 TargTemp: 15.0,
2022-10-05 08 23 40.043,8.38,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.38 TargTemp: 15.0,
2022-10-05 08 24 00.045,8.4,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.4 TargTemp: 15.0,
2022-10-05 08 24 20.043,8.4,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.4 TargTemp: 15.0,
2022-10-05 08 24 40.045,8.4,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.4 TargTemp: 15.0,
2022-10-05 08 25 00.046,8.42,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.42 TargTemp: 15.0,
2022-10-05 08 25 20.048,8.42,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.42 TargTemp: 15.0,
2022-10-05 08 25 40.049,8.42,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.42 TargTemp: 15.0,
2022-10-05 08 26 00.050,8.43,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.43 TargTemp: 15.0,
2022-10-05 08 26 20.046,8.43,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.43 TargTemp: 15.0,
2022-10-05 08 26 40.047,8.43,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.43 TargTemp: 15.0,
2022-10-05 08 27 00.048,8.45,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.45 TargTemp: 15.0,
2022-10-05 08 27 20.049,8.45,15.0,0.0,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.45 TargTemp: 15.0,
2022-10-05 08 27 40.050,8.45,15.0625,0.19,15.12,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.45 TargTemp: 15.0,
2022-10-05 08 28 00.046,8.47,15.0,-0.02,14.99,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.47 TargTemp: 15.0,
2022-10-05 08 28 20.046,8.47,15.0,-0.02,14.99,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.47 TargTemp: 15.0,
2022-10-05 08 28 40.047,8.47,15.0,-0.02,14.99,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.47 TargTemp: 15.0,
2022-10-05 08 29 00.049,8.48,15.0,-0.01,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.48 TargTemp: 15.0,
2022-10-05 08 29 20.049,8.48,15.0,-0.01,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.48 TargTemp: 15.0,
2022-10-05 08 29 40.050,8.48,15.0,-0.01,15.0,14.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.48 TargTemp: 15.0,
2022-10-05 08 30 00.046,8.5,15.0,-0.01,15.0,14.0,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.5 TargTemp: 14.5,
2022-10-05 08 30 20.046,8.5,15.0,-0.01,15.0,13.5,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.5 TargTemp: 14.0,
2022-10-05 08 30 40.046,8.5,15.0,-0.01,15.0,13.0,14.6875,15.0,OFF,0,0,,day: 2 hour: 8.5 TargTemp: 13.5,
2022-10-05 08 31 00.047,8.52,15.0,-0.01,15.0,15.0,14.6875,15.0,ON,0,78.76,heatersON,day: 2 hour: 8.52 TargTemp: 15.5heaters Turned,
2022-10-05 08 31 20.046,8.52,15.0,-0.01,15.0,16.0,14.6875,15.0,ON,0,78.76,,day: 2 hour: 8.52 TargTemp: 15.5,
2022-10-05 08 31 40.046,8.52,15.0625,0.18,15.12,16.0,14.6875,15.0,ON,0,78.76,,day: 2 hour: 8.52 TargTemp: 15.5,
2022-10-05 08 32 00.047,8.53,15.0625,0.16,15.12,16.0,14.6875,15.0,ON,0,78.76,,day: 2 hour: 8.53 TargTemp: 15.5,
2022-10-05 08 32 20.048,8.53,15.0,-0.04,14.99,16.0,14.75,15.0,ON,0,78.76,,day: 2 hour: 8.53 TargTemp: 15.5,
2022-10-05 08 32 40.046,8.53,15.0625,0.15,15.11,16.0,14.75,15.0,ON,0,78.76,,day: 2 hour: 8.53 TargTemp: 15.5,
2022-10-05 08 33 00.047,8.55,15.0625,0.14,15.11,16.0,14.8125,15.0,ON,0,78.76,,day: 2 hour: 8.55 TargTemp: 15.5,
