Time,Hour in Day, Room Temp,Per 10 Mins,Predicted Temp,Target Temp,Other Temp1,OtherTemp2,heaters Status,offTime,onTime,Reason,Message,
2022-10-05 18 10 00.042,18.17,15.8125,-0.08,15.78,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.17 TargTemp: 5.0,
2022-10-05 18 10 20.043,18.17,15.8125,-0.08,15.79,4.75,15.4375,15.4375,OFF,0,0,,day: 2 hour: 18.17 TargTemp: 5.0,
2022-10-05 18 10 40.043,18.17,15.8125,-0.07,15.79,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.17 TargTemp: 5.0,
2022-10-05 18 11 00.036,18.18,15.8125,-0.06,15.79,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.18 TargTemp: 5.0,
2022-10-05 18 11 20.037,18.18,15.8125,-0.06,15.79,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.18 TargTemp: 5.0,
2022-10-05 18 11 40.038,18.18,15.8125,-0.05,15.8,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.18 TargTemp: 5.0,
2022-10-05 18 12 00.039,18.2,15.8125,-0.05,15.8,4.75,15.4375,15.375,OFF,0,0,aMustLog,,day: 2 hour: 18.2 TargTemp: 5.0,
2022-10-05 18 12 20.039,18.2,15.8125,-0.04,15.8,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.2 TargTemp: 5.0,
2022-10-05 18 12 40.040,18.2,15.8125,-0.04,15.8,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.2 TargTemp: 5.0,
2022-10-05 18 13 00.040,18.22,15.8125,-0.03,15.8,4.75,15.4375,15.375,OFF,0,0,,day: 2 hour: 18.22 TargTemp: 5.0,
2022-10-05 18 13 20.041,18.22,15.8125,-0.03,15.8,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.22 TargTemp: 5.0,
2022-10-05 18 13 40.036,18.22,15.8125,-0.03,15.8,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.22 TargTemp: 5.0,
2022-10-05 18 14 00.037,18.23,15.8125,-0.02,15.8,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.23 TargTemp: 5.0,
2022-10-05 18 14 20.036,18.23,15.8125,-0.02,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.23 TargTemp: 5.0,
2022-10-05 18 14 40.037,18.23,15.8125,-0.02,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.23 TargTemp: 5.0,
2022-10-05 18 15 00.038,18.25,15.8125,-0.02,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.25 TargTemp: 5.0,
2022-10-05 18 15 20.036,18.25,15.8125,-0.02,15.81,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.25 TargTemp: 5.0,
2022-10-05 18 15 40.036,18.25,15.8125,-0.01,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.25 TargTemp: 5.0,
2022-10-05 18 16 00.037,18.27,15.8125,-0.01,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.27 TargTemp: 5.0,
2022-10-05 18 16 20.038,18.27,15.8125,-0.01,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.27 TargTemp: 5.0,
2022-10-05 18 16 40.032,18.27,15.8125,-0.01,15.81,4.75,15.4375,15.5,OFF,0,0,,day: 2 hour: 18.27 TargTemp: 5.0,
2022-10-05 18 17 00.026,18.28,15.8125,-0.01,15.81,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.28 TargTemp: 5.0,
2022-10-05 18 17 20.026,18.28,15.8125,-0.01,15.81,4.75,15.4375,15.5625,OFF,0,0,,day: 2 hour: 18.28 TargTemp: 5.0,
2022-10-05 18 17 40.029,18.28,15.8125,-0.01,15.81,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.28 TargTemp: 5.0,
2022-10-05 18 18 00.031,18.3,15.8125,-0.01,15.81,4.75,15.4375,15.625,OFF,0,0,,day: 2 hour: 18.3 TargTemp: 5.0,
2022-10-05 18 18 20.033,18.3,15.8125,-0.01,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.3 TargTemp: 5.0,
2022-10-05 18 18 40.035,18.3,15.8125,-0.01,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.3 TargTemp: 5.0,
2022-10-05 18 19 00.036,18.32,15.8125,-0.0,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.32 TargTemp: 5.0,
2022-10-05 18 19 20.037,18.32,15.8125,-0.0,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.32 TargTemp: 5.0,
2022-10-05 18 19 40.038,18.32,15.8125,-0.0,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.32 TargTemp: 5.0,
2022-10-05 18 20 00.039,18.33,15.8125,-0.0,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.33 TargTemp: 5.0,
2022-10-05 18 20 20.040,18.33,15.8125,-0.0,15.81,4.75,15.375,15.625,OFF,0,0,,day: 2 hour: 18.33 TargTemp: 5.0,
2022-10-05 18 20 40.040,18.33,15.8125,-0.0,15.81,4.75,15.375,15.75,OFF,0,0,,day: 2 hour: 18.33 TargTemp: 5.0,
2022-10-05 18 21 00.041,18.35,15.8125,-0.0,15.81,4.75,15.375,15.8125,OFF,0,0,,day: 2 hour: 18.35 TargTemp: 5.0,
2022-10-05 18 21 20.041,18.35,15.8125,-0.0,15.81,4.75,15.375,15.8125,OFF,0,0,,day: 2 hour: 18.35 TargTemp: 5.0,
2022-10-05 18 21 40.042,18.35,15.8125,-0.0,15.81,4.75,15.375,15.8125,OFF,0,0,,day: 2 hour: 18.35 TargTemp: 5.0,
2022-10-05 18 22 00.042,18.37,15.8125,-0.0,15.81,4.75,15.375,15.875,OFF,0,0,,day: 2 hour: 18.37 TargTemp: 5.0,
2022-10-05 18 22 20.036,18.37,15.75,-0.19,15.69,4.75,15.375,15.875,OFF,0,0,,day: 2 hour: 18.37 TargTemp: 5.0,
2022-10-05 18 22 40.037,18.37,15.75,-0.17,15.69,4.75,15.375,15.875,OFF,0,0,,day: 2 hour: 18.37 TargTemp: 5.0,
2022-10-05 18 23 00.038,18.38,15.8125,0.03,15.82,4.75,15.375,16.25,OFF,0,0,,day: 2 hour: 18.38 TargTemp: 5.0,
2022-10-05 18 23 20.039,18.38,15.75,-0.16,15.7,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.38 TargTemp: 5.0,
2022-10-05 18 23 40.040,18.38,15.8125,0.05,15.83,4.75,15.375,16.125,OFF,0,0,,day: 2 hour: 18.38 TargTemp: 5.0,
2022-10-05 18 24 00.040,18.4,15.75,-0.15,15.7,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.4 TargTemp: 5.0,
2022-10-05 18 24 20.041,18.4,15.75,-0.13,15.71,4.75,15.375,16.125,OFF,0,0,,day: 2 hour: 18.4 TargTemp: 5.0,
2022-10-05 18 24 40.041,18.4,15.75,-0.12,15.71,4.75,15.375,16.5625,OFF,0,0,,day: 2 hour: 18.4 TargTemp: 5.0,
2022-10-05 18 25 00.041,18.42,15.75,-0.11,15.71,4.75,15.375,16.4375,OFF,0,0,,day: 2 hour: 18.42 TargTemp: 5.0,
2022-10-05 18 25 20.042,18.42,15.75,-0.1,15.72,4.75,15.375,16.375,OFF,0,0,,day: 2 hour: 18.42 TargTemp: 5.0,
2022-10-05 18 25 40.042,18.42,15.75,-0.09,15.72,4.75,15.375,16.3125,OFF,0,0,,day: 2 hour: 18.42 TargTemp: 5.0,
2022-10-05 18 26 00.042,18.43,15.75,-0.08,15.72,4.75,15.375,16.25,OFF,0,0,,day: 2 hour: 18.43 TargTemp: 5.0,
2022-10-05 18 26 20.043,18.43,15.75,-0.07,15.73,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.43 TargTemp: 5.0,
2022-10-05 18 26 40.043,18.43,15.75,-0.06,15.73,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.43 TargTemp: 5.0,
2022-10-05 18 27 00.043,18.45,15.75,-0.06,15.73,4.75,15.375,16.25,OFF,0,0,,day: 2 hour: 18.45 TargTemp: 5.0,
2022-10-05 18 27 20.043,18.45,15.75,-0.05,15.73,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.45 TargTemp: 5.0,
2022-10-05 18 27 40.043,18.45,15.75,-0.05,15.73,4.75,15.375,16.125,OFF,0,0,,day: 2 hour: 18.45 TargTemp: 5.0,
2022-10-05 18 28 00.043,18.47,15.75,-0.04,15.74,4.75,15.375,16.125,OFF,0,0,,day: 2 hour: 18.47 TargTemp: 5.0,
2022-10-05 18 28 20.043,18.47,15.75,-0.04,15.74,4.75,15.375,16.0625,OFF,0,0,,day: 2 hour: 18.47 TargTemp: 5.0,
2022-10-05 18 28 40.036,18.47,15.75,-0.03,15.74,4.75,15.375,16.0625,OFF,0,0,,day: 2 hour: 18.47 TargTemp: 5.0,
2022-10-05 18 29 00.037,18.48,15.75,-0.03,15.74,4.75,15.375,16.0625,OFF,0,0,,day: 2 hour: 18.48 TargTemp: 5.0,
2022-10-05 18 29 20.038,18.48,15.75,-0.03,15.74,4.75,15.375,16.0625,OFF,0,0,,day: 2 hour: 18.48 TargTemp: 5.0,
2022-10-05 18 29 40.036,18.48,15.75,-0.02,15.74,4.75,15.375,16.0625,OFF,0,0,,day: 2 hour: 18.48 TargTemp: 5.0,
2022-10-05 18 30 00.036,18.5,15.75,-0.02,15.74,4.75,15.375,16.125,OFF,0,0,,day: 2 hour: 18.5 TargTemp: 5.0,
2022-10-05 18 30 20.026,18.5,15.75,-0.02,15.74,4.75,15.375,16.1875,OFF,0,0,,day: 2 hour: 18.5 TargTemp: 5.0,
2022-10-05 18 30 40.026,18.5,15.75,-0.02,15.74,4.75,15.3125,16.25,OFF,0,0,,day: 2 hour: 18.5 TargTemp: 5.0,
2022-10-05 18 31 00.029,18.52,15.75,-0.02,15.74,4.75,15.375,16.25,OFF,0,0,,day: 2 hour: 18.52 TargTemp: 5.0,
2022-10-05 18 31 20.031,18.52,15.75,-0.01,15.75,4.75,15.3125,16.25,OFF,0,0,,day: 2 hour: 18.52 TargTemp: 5.0,
2022-10-05 18 31 40.033,18.52,15.75,-0.01,15.75,4.75,15.3125,16.25,OFF,0,0,,day: 2 hour: 18.52 TargTemp: 5.0,
2022-10-05 18 32 00.034,18.53,15.75,-0.01,15.75,4.75,15.3125,16.25,OFF,0,0,,day: 2 hour: 18.53 TargTemp: 5.0,
2022-10-05 18 32 20.035,18.53,15.75,-0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.53 TargTemp: 5.0,
2022-10-05 18 32 40.037,18.53,15.75,-0.01,15.75,4.75,15.3125,16.25,OFF,0,0,,day: 2 hour: 18.53 TargTemp: 5.0,
2022-10-05 18 33 00.036,18.55,15.75,-0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.55 TargTemp: 5.0,
2022-10-05 18 33 20.037,18.55,15.75,-0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.55 TargTemp: 5.0,
2022-10-05 18 33 40.038,18.55,15.75,-0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.55 TargTemp: 5.0,
2022-10-05 18 34 00.039,18.57,15.75,-0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.57 TargTemp: 5.0,
2022-10-05 18 34 20.040,18.57,15.6875,-0.19,15.62,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.57 TargTemp: 5.0,
2022-10-05 18 34 40.036,18.57,15.75,0.01,15.75,4.75,15.3125,16.1875,OFF,0,0,,day: 2 hour: 18.57 TargTemp: 5.0,
2022-10-05 18 35 00.037,18.58,15.75,0.01,15.75,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.58 TargTemp: 5.0,
2022-10-05 18 35 20.038,18.58,15.75,0.01,15.75,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.58 TargTemp: 5.0,
2022-10-05 18 35 40.039,18.58,15.75,0.01,15.75,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.58 TargTemp: 5.0,
2022-10-05 18 36 00.040,18.6,15.6875,-0.18,15.63,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.6 TargTemp: 5.0,
2022-10-05 18 36 20.040,18.6,15.75,0.03,15.76,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.6 TargTemp: 5.0,
2022-10-05 18 36 40.041,18.6,15.6875,-0.16,15.63,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.6 TargTemp: 5.0,
2022-10-05 18 37 00.036,18.62,15.6875,-0.15,15.64,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.62 TargTemp: 5.0,
2022-10-05 18 37 20.037,18.62,15.6875,-0.13,15.64,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.62 TargTemp: 5.0,
2022-10-05 18 37 40.038,18.62,15.6875,-0.12,15.65,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.62 TargTemp: 5.0,
2022-10-05 18 38 00.039,18.63,15.6875,-0.11,15.65,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.63 TargTemp: 5.0,
2022-10-05 18 38 20.040,18.63,15.6875,-0.1,15.66,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.63 TargTemp: 5.0,
2022-10-05 18 38 40.040,18.63,15.75,0.1,15.78,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.63 TargTemp: 5.0,
2022-10-05 18 39 00.041,18.65,15.6875,-0.1,15.66,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.65 TargTemp: 5.0,
2022-10-05 18 39 20.040,18.65,15.6875,-0.09,15.66,4.75,15.3125,16.125,OFF,0,0,,day: 2 hour: 18.65 TargTemp: 5.0,
2022-10-05 18 39 40.041,18.65,15.6875,-0.08,15.66,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.65 TargTemp: 5.0,
2022-10-05 18 40 00.041,18.67,15.6875,-0.07,15.66,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.67 TargTemp: 5.0,
2022-10-05 18 40 20.042,18.67,15.6875,-0.06,15.67,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.67 TargTemp: 5.0,
2022-10-05 18 40 40.042,18.67,15.6875,-0.06,15.67,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.67 TargTemp: 5.0,
2022-10-05 18 41 00.042,18.68,15.6875,-0.05,15.67,4.75,15.3125,16.0625,OFF,0,0,,day: 2 hour: 18.68 TargTemp: 5.0,
2022-10-05 18 41 20.042,18.68,15.6875,-0.05,15.67,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.68 TargTemp: 5.0,
2022-10-05 18 41 40.043,18.68,15.6875,-0.04,15.67,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.68 TargTemp: 5.0,
2022-10-05 18 42 00.036,18.7,15.6875,-0.04,15.67,4.75,15.3125,16.0,OFF,0,0,aMustLog,,day: 2 hour: 18.7 TargTemp: 5.0,
2022-10-05 18 42 20.036,18.7,15.6875,-0.03,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.7 TargTemp: 5.0,
2022-10-05 18 42 40.037,18.7,15.6875,-0.03,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.7 TargTemp: 5.0,
2022-10-05 18 43 00.038,18.72,15.6875,-0.03,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.72 TargTemp: 5.0,
2022-10-05 18 43 20.039,18.72,15.6875,-0.02,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.72 TargTemp: 5.0,
2022-10-05 18 43 40.040,18.72,15.6875,-0.02,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.72 TargTemp: 5.0,
2022-10-05 18 44 00.036,18.73,15.6875,-0.02,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.73 TargTemp: 5.0,
2022-10-05 18 44 20.037,18.73,15.6875,-0.02,15.68,4.75,15.3125,16.0,OFF,0,0,,day: 2 hour: 18.73 TargTemp: 5.0,
2022-10-05 18 44 40.038,18.73,15.6875,-0.02,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.73 TargTemp: 5.0,
2022-10-05 18 45 00.036,18.75,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.75 TargTemp: 5.0,
2022-10-05 18 45 20.037,18.75,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.75 TargTemp: 5.0,
2022-10-05 18 45 40.038,18.75,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.75 TargTemp: 5.0,
2022-10-05 18 46 00.039,18.77,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.77 TargTemp: 5.0,
2022-10-05 18 46 20.040,18.77,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.77 TargTemp: 5.0,
2022-10-05 18 46 40.040,18.77,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.77 TargTemp: 5.0,
2022-10-05 18 47 00.041,18.78,15.6875,-0.01,15.68,4.75,15.25,16.0,OFF,0,0,,day: 2 hour: 18.78 TargTemp: 5.0,
2022-10-05 18 47 20.041,18.78,15.6875,-0.01,15.69,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.78 TargTemp: 5.0,
2022-10-05 18 47 40.041,18.78,15.625,-0.19,15.56,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.78 TargTemp: 5.0,
2022-10-05 18 48 00.042,18.8,15.6875,0.01,15.69,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.8 TargTemp: 5.0,
2022-10-05 18 48 20.042,18.8,15.6875,0.01,15.69,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.8 TargTemp: 5.0,
2022-10-05 18 48 40.042,18.8,15.625,-0.18,15.57,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.8 TargTemp: 5.0,
2022-10-05 18 49 00.042,18.82,15.6875,0.03,15.7,4.75,15.25,16.0625,OFF,0,0,,day: 2 hour: 18.82 TargTemp: 5.0,
2022-10-05 18 49 20.042,18.82,15.625,-0.16,15.57,4.75,15.25,16.125,OFF,0,0,,day: 2 hour: 18.82 TargTemp: 5.0,
2022-10-05 18 49 40.039,18.82,15.625,-0.15,15.58,4.75,15.25,16.125,OFF,0,0,,day: 2 hour: 18.82 TargTemp: 5.0,
2022-10-05 18 50 00.040,18.83,15.625,-0.13,15.58,4.75,15.25,16.125,OFF,0,0,,day: 2 hour: 18.83 TargTemp: 5.0,
2022-10-05 18 50 20.040,18.83,15.625,-0.12,15.59,4.75,15.25,16.125,OFF,0,0,,day: 2 hour: 18.83 TargTemp: 5.0,
2022-10-05 18 50 40.041,18.83,15.625,-0.11,15.59,4.75,15.25,16.125,OFF,0,0,,day: 2 hour: 18.83 TargTemp: 5.0,
2022-10-05 18 51 00.041,18.85,15.625,-0.1,15.59,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.85 TargTemp: 5.0,
2022-10-05 18 51 20.041,18.85,15.625,-0.09,15.6,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.85 TargTemp: 5.0,
2022-10-05 18 51 40.042,18.85,15.625,-0.08,15.6,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.85 TargTemp: 5.0,
2022-10-05 18 52 00.039,18.87,15.625,-0.07,15.6,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.87 TargTemp: 5.0,
2022-10-05 18 52 20.039,18.87,15.625,-0.06,15.6,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.87 TargTemp: 5.0,
2022-10-05 18 52 40.040,18.87,15.625,-0.06,15.61,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.87 TargTemp: 5.0,
2022-10-05 18 53 00.036,18.88,15.625,-0.05,15.61,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.88 TargTemp: 5.0,
2022-10-05 18 53 20.037,18.88,15.625,-0.05,15.61,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.88 TargTemp: 5.0,
2022-10-05 18 53 40.038,18.88,15.625,-0.04,15.61,4.75,15.25,16.1875,OFF,0,0,,day: 2 hour: 18.88 TargTemp: 5.0,
2022-10-05 18 54 00.039,18.9,15.625,-0.04,15.61,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.9 TargTemp: 5.0,
2022-10-05 18 54 20.036,18.9,15.625,-0.03,15.61,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.9 TargTemp: 5.0,
2022-10-05 18 54 40.037,18.9,15.625,-0.03,15.61,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.9 TargTemp: 5.0,
2022-10-05 18 55 00.038,18.92,15.625,-0.03,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.92 TargTemp: 5.0,
2022-10-05 18 55 20.039,18.92,15.625,-0.02,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.92 TargTemp: 5.0,
2022-10-05 18 55 40.040,18.92,15.625,-0.02,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.92 TargTemp: 5.0,
2022-10-05 18 56 00.040,18.93,15.625,-0.02,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.93 TargTemp: 5.0,
2022-10-05 18 56 20.036,18.93,15.625,-0.02,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.93 TargTemp: 5.0,
2022-10-05 18 56 40.037,18.93,15.625,-0.02,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.93 TargTemp: 5.0,
2022-10-05 18 57 00.038,18.95,15.625,-0.01,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.95 TargTemp: 5.0,
2022-10-05 18 57 20.036,18.95,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.95 TargTemp: 5.0,
2022-10-05 18 57 40.037,18.95,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.95 TargTemp: 5.0,
2022-10-05 18 58 00.038,18.97,15.625,-0.01,15.62,4.75,15.1875,16.3125,OFF,0,0,,day: 2 hour: 18.97 TargTemp: 5.0,
2022-10-05 18 58 20.036,18.97,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.97 TargTemp: 5.0,
2022-10-05 18 58 40.037,18.97,15.625,-0.01,15.62,4.75,15.25,16.25,OFF,0,0,,day: 2 hour: 18.97 TargTemp: 5.0,
2022-10-05 18 59 00.038,18.98,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.98 TargTemp: 5.0,
2022-10-05 18 59 20.039,18.98,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.98 TargTemp: 5.0,
2022-10-05 18 59 40.039,18.98,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 18.98 TargTemp: 5.0,
2022-10-05 19 00 00.040,19.0,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.0 TargTemp: 5.0,
2022-10-05 19 00 20.040,19.0,15.625,-0.01,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.0 TargTemp: 5.0,
2022-10-05 19 00 40.041,19.0,15.625,-0.0,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.0 TargTemp: 5.0,
2022-10-05 19 01 00.041,19.02,15.625,-0.0,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.02 TargTemp: 5.0,
2022-10-05 19 01 20.041,19.02,15.625,-0.0,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.02 TargTemp: 5.0,
2022-10-05 19 01 40.037,19.02,15.625,-0.0,15.62,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.02 TargTemp: 5.0,
2022-10-05 19 02 00.038,19.03,15.5625,-0.19,15.5,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.03 TargTemp: 5.0,
2022-10-05 19 02 20.036,19.03,15.5625,-0.17,15.51,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.03 TargTemp: 5.0,
2022-10-05 19 02 40.036,19.03,15.5625,-0.15,15.51,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.03 TargTemp: 5.0,
2022-10-05 19 03 00.036,19.05,15.5625,-0.14,15.52,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.05 TargTemp: 5.0,
2022-10-05 19 03 20.033,19.05,15.5625,-0.12,15.52,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.05 TargTemp: 5.0,
2022-10-05 19 03 40.034,19.05,15.5625,-0.11,15.53,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.05 TargTemp: 5.0,
2022-10-05 19 04 00.036,19.07,15.5625,-0.1,15.53,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.07 TargTemp: 5.0,
2022-10-05 19 04 20.037,19.07,15.5625,-0.09,15.53,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.07 TargTemp: 5.0,
2022-10-05 19 04 40.038,19.07,15.5625,-0.08,15.54,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.07 TargTemp: 5.0,
2022-10-05 19 05 00.039,19.08,15.5625,-0.07,15.54,4.75,15.1875,16.25,OFF,0,0,,day: 2 hour: 19.08 TargTemp: 5.0,
2022-10-05 19 05 20.040,19.08,15.5625,-0.07,15.54,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.08 TargTemp: 5.0,
2022-10-05 19 05 40.040,19.08,15.5625,-0.06,15.54,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.08 TargTemp: 5.0,
2022-10-05 19 06 00.041,19.1,15.5625,-0.05,15.54,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.1 TargTemp: 5.0,
2022-10-05 19 06 20.041,19.1,15.5625,-0.05,15.55,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.1 TargTemp: 5.0,
2022-10-05 19 06 40.031,19.1,15.5625,-0.04,15.55,4.75,15.1875,16.1875,OFF,0,0,,day: 2 hour: 19.1 TargTemp: 5.0,
2022-10-05 19 07 00.031,19.12,15.5625,-0.04,15.55,4.75,15.125,16.125,OFF,0,0,,day: 2 hour: 19.12 TargTemp: 5.0,
2022-10-05 19 07 20.033,19.12,15.5625,-0.04,15.55,4.75,15.1875,16.125,OFF,0,0,,day: 2 hour: 19.12 TargTemp: 5.0,
2022-10-05 19 07 40.035,19.12,15.5625,-0.03,15.55,4.75,15.1875,16.125,OFF,0,0,,day: 2 hour: 19.12 TargTemp: 5.0,
2022-10-05 19 08 00.036,19.13,15.5625,-0.03,15.55,4.75,15.1875,16.125,OFF,0,0,,day: 2 hour: 19.13 TargTemp: 5.0,
